"Greenville, Virginia",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Virginia","http://dbpedia.org/resource/Greenville,_Virginia",38.004444122314,-79.158058166504
"Greenville, Logan County, West Virginia",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Logan_County,_West_Virginia","http://dbpedia.org/resource/Greenville,_Logan_County,_West_Virginia",37.720832824707,-81.87166595459
"Greenville, Monroe County, West Virginia",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Monroe_County,_West_Virginia","http://dbpedia.org/resource/Greenville,_Monroe_County,_West_Virginia",37.543334960938,-80.682502746582
"Greenville, Wisconsin",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Wisconsin","http://dbpedia.org/resource/Greenville,_Wisconsin",44.300277709961,-88.536392211914
"Bristol, Colorado",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Colorado","http://dbpedia.org/resource/Bristol,_Colorado",38.122222900391,-102.3111114502
"Bristol, Connecticut",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Connecticut","http://dbpedia.org/resource/Bristol,_Connecticut",41.68111038208,-72.940551757812
"Bristol, Florida",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Florida","http://dbpedia.org/resource/Bristol,_Florida",30.426944732666,-84.979164123535
"Bristol, Georgia",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Georgia","http://dbpedia.org/resource/Bristol,_Georgia",31.448610305786,-82.214447021484
"Bristol, Illinois",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Illinois","http://dbpedia.org/resource/Bristol,_Illinois",41.685554504395,-88.42805480957
"Bristol, Indiana",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Indiana","http://dbpedia.org/resource/Bristol,_Indiana",41.721111297607,-85.818336486816
"Bristol, Maine",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Maine","http://dbpedia.org/resource/Bristol,_Maine",43.957500457764,-69.509162902832
"Bristol, Nevada",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Nevada",http://dbpedia.org/resource/Bristol_Wells_Town_Site,38.106109619141,-114.69499969482
"Bristol, New Hampshire",Bristol,"https://en.wikipedia.org/wiki/Bristol,_New_Hampshire","http://dbpedia.org/resource/Bristol,_New_Hampshire",43.591110229492,-71.736663818359
"Bristol, New York",Bristol,"https://en.wikipedia.org/wiki/Bristol,_New_York","http://dbpedia.org/resource/Bristol,_New_York",42.819721221924,-77.424446105957
"Bristol, Ohio",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Ohio","http://dbpedia.org/resource/Bristol,_Ohio",39.735832214355,-82.078056335449
"Bristol, Pennsylvania",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Pennsylvania","http://dbpedia.org/resource/Bristol,_Pennsylvania",40.103332519531,-74.851387023926
