"Greenville, Indiana",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Indiana","https://en.wikipedia.org/wiki/Greenville,_Indiana",38.3727760315,-85.988609314
"Greenville, Iowa",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Iowa","https://en.wikipedia.org/wiki/Greenville,_Iowa",43.0161094666,-95.1455535889
"Greenville, Kentucky",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Kentucky","https://en.wikipedia.org/wiki/Greenville,_Kentucky",37.2072219849,-87.1763916016
"Greenville, Maine",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Maine","https://en.wikipedia.org/wiki/Greenville,_Maine",,
"Greenville, Michigan",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Michigan","https://en.wikipedia.org/wiki/Greenville,_Michigan",43.1833343506,-85.25
"Greenville, Mississippi",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Mississippi","https://en.wikipedia.org/wiki/Greenville,_Mississippi",33.3986129761,-91.0483322144
"Greenville, Missouri",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Missouri","https://en.wikipedia.org/wiki/Greenville,_Missouri",37.1272239685,-90.4483337402
"Greenville, New Hampshire",Greenville,"https://en.wikipedia.org/wiki/Greenville,_New_Hampshire","https://en.wikipedia.org/wiki/Greenville,_New_Hampshire",42.7672233582,-71.8122253418
"Greenville, New Jersey",Greenville,"https://en.wikipedia.org/wiki/Greenville,_New_Jersey","https://en.wikipedia.org/wiki/Greenville,_New_Jersey",,
"Greenville, Orange County, New York",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Orange_County,_New_York","https://en.wikipedia.org/wiki/Greenville,_Orange_County,_New_York",41.3666648865,-74.5833358765
"Greenville, Westchester County, New York",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Westchester_County,_New_York","https://en.wikipedia.org/wiki/Greenville,_Westchester_County,_New_York",,
"Greenville, Ohio",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Ohio","https://en.wikipedia.org/wiki/Greenville,_Ohio",40.1025009155,-84.6280517578
"Greenville, Pennsylvania",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Pennsylvania","https://en.wikipedia.org/wiki/Greenville,_Pennsylvania",41.4049987793,-80.3866653442
"Greenville, Rhode Island",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Rhode_Island","https://en.wikipedia.org/wiki/Greenville,_Rhode_Island",41.8766670227,-71.5533370972
"Greenville, South Carolina",Greenville,"https://en.wikipedia.org/wiki/Greenville,_South_Carolina","https://en.wikipedia.org/wiki/Greenville,_South_Carolina",34.8444442749,-82.385559082
"Greenville, Texas",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Texas","https://en.wikipedia.org/wiki/Greenville,_Texas",33.1261100769,-96.1097259521
"Greenville, Utah",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Utah","https://en.wikipedia.org/wiki/Greenville,_Utah",38.2544441223,-112.7125015259
"Greenville, Virginia",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Virginia","https://en.wikipedia.org/wiki/Greenville,_Virginia",38.0044441223,-79.1580581665
"Greenville, Logan County, West Virginia",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Logan_County,_West_Virginia","https://en.wikipedia.org/wiki/Greenville,_Logan_County,_West_Virginia",37.7208328247,-81.8716659546
"Greenville, Monroe County, West Virginia",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Monroe_County,_West_Virginia","https://en.wikipedia.org/wiki/Greenville,_Monroe_County,_West_Virginia",37.5433349609,-80.6825027466
"Greenville, Wisconsin",Greenville,"https://en.wikipedia.org/wiki/Greenville,_Wisconsin","https://en.wikipedia.org/wiki/Greenville,_Wisconsin",44.30027771,-88.5363922119
"Bristol, Colorado",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Colorado","https://en.wikipedia.org/wiki/Bristol,_Colorado",38.1222229004,-102.3111114502
"Bristol, Connecticut",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Connecticut","https://en.wikipedia.org/wiki/Bristol,_Connecticut",41.6811103821,-72.9405517578
"Bristol, Florida",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Florida","https://en.wikipedia.org/wiki/Bristol,_Florida",,
"Bristol, Georgia",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Georgia","https://en.wikipedia.org/wiki/Bristol,_Georgia",31.4486103058,-82.2144470215
"Bristol, Illinois",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Illinois","https://en.wikipedia.org/wiki/Bristol,_Illinois",41.6855545044,-88.4280548096
"Bristol, Indiana",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Indiana","https://en.wikipedia.org/wiki/Bristol,_Indiana",41.7211112976,-85.8183364868
"Bristol, Maine",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Maine","https://en.wikipedia.org/wiki/Bristol,_Maine",,
"Bristol, Nevada",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Nevada","https://en.wikipedia.org/wiki/Bristol,_Nevada",,
"Bristol, New Hampshire",Bristol,"https://en.wikipedia.org/wiki/Bristol,_New_Hampshire","https://en.wikipedia.org/wiki/Bristol,_New_Hampshire",43.5911102295,-71.7366638184
"Bristol, New York",Bristol,"https://en.wikipedia.org/wiki/Bristol,_New_York","https://en.wikipedia.org/wiki/Bristol,_New_York",,
"Bristol, Ohio",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Ohio","https://en.wikipedia.org/wiki/Bristol,_Ohio",39.7358322144,-82.0780563354
"Bristol, Pennsylvania",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Pennsylvania","https://en.wikipedia.org/wiki/Bristol,_Pennsylvania",40.1033325195,-74.8513870239
"Bristol Township, Pennsylvania",Bristol,"https://en.wikipedia.org/wiki/Bristol_Township,_Pennsylvania","https://en.wikipedia.org/wiki/Bristol_Township,_Pennsylvania",,
"Bristol, Rhode Island",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Rhode_Island","https://en.wikipedia.org/wiki/Bristol,_Rhode_Island",41.6841659546,-71.2686080933
"Bristol, South Dakota",Bristol,"https://en.wikipedia.org/wiki/Bristol,_South_Dakota","https://en.wikipedia.org/wiki/Bristol,_South_Dakota",45.3452758789,-97.750831604
"Bristol, Tennessee",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Tennessee","https://en.wikipedia.org/wiki/Bristol,_Tennessee",,
"Bristol, Vermont",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Vermont","https://en.wikipedia.org/wiki/Bristol,_Vermont",44.1333351135,-73.0794448853
"Bristol, Virginia",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Virginia","https://en.wikipedia.org/wiki/Bristol,_Virginia",36.5999984741,-82.1833343506
"Bristol, Washington",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Washington","https://en.wikipedia.org/wiki/Bristol,_Washington",47.1472740173,-120.7997894287
"Bristol, Dane County, Wisconsin",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Dane_County,_Wisconsin","https://en.wikipedia.org/wiki/Bristol,_Dane_County,_Wisconsin",43.2458343506,-89.1788864136
"Bristol, Kenosha County, Wisconsin",Bristol,"https://en.wikipedia.org/wiki/Bristol,_Kenosha_County,_Wisconsin","https://en.wikipedia.org/wiki/Bristol,_Kenosha_County,_Wisconsin",,
"Bristol, West Virginia",Bristol,"https://en.wikipedia.org/wiki/Bristol,_West_Virginia","https://en.wikipedia.org/wiki/Bristol,_West_Virginia",39.287776947,-80.5238876343
"Clinton, Arkansas",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Arkansas","https://en.wikipedia.org/wiki/Clinton,_Arkansas",35.5863876343,-92.4577789307
"Clinton, Connecticut",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Connecticut","https://en.wikipedia.org/wiki/Clinton,_Connecticut",41.2944450378,-72.5274963379
"Clinton, Illinois",Clinton,"https://en.wikipedia.org/wiki/Clinton,_Illinois","https://en.wikipedia.org/wiki/Clinton,_Illinois",40.1522216797,-88.9591674805
