"Madison, Kansas","https://en.wikipedia.org/wiki/Madison,_Kansas",city
"Madison, Maine","https://en.wikipedia.org/wiki/Madison,_Maine",town
"Madison Heights, Michigan","https://en.wikipedia.org/wiki/Madison_Heights,_Michigan",city
"Madison, Minnesota","https://en.wikipedia.org/wiki/Madison,_Minnesota",city
"Madison, Mississippi","https://en.wikipedia.org/wiki/Madison,_Mississippi",city
"Madison, Missouri","https://en.wikipedia.org/wiki/Madison,_Missouri",city
"Madison, Nebraska","https://en.wikipedia.org/wiki/Madison,_Nebraska",city
"Madison, New Hampshire","https://en.wikipedia.org/wiki/Madison,_New_Hampshire",town
"Madison, New Jersey","https://en.wikipedia.org/wiki/Madison,_New_Jersey",borough
"Madison, New York","https://en.wikipedia.org/wiki/Madison_(village),_New_York",village
"Madison, North Carolina","https://en.wikipedia.org/wiki/Madison,_North_Carolina",town
"Madison, Ohio","https://en.wikipedia.org/wiki/Madison,_Ohio",village
"Madison, Pennsylvania","https://en.wikipedia.org/wiki/Madison,_Pennsylvania",borough
"Madison, South Dakota","https://en.wikipedia.org/wiki/Madison,_South_Dakota",city
"Madison, Tennessee","https://en.wikipedia.org/wiki/Madison,_Tennessee",village
"Madison, Virginia","https://en.wikipedia.org/wiki/Madison,_Virginia",town
"Madison, West Virginia","https://en.wikipedia.org/wiki/Madison,_West_Virginia",city
"Madison, Wisconsin","https://en.wikipedia.org/wiki/Madison,_Wisconsin",capital
"Georgetown, Arkansas","https://en.wikipedia.org/wiki/Georgetown,_Arkansas",town
"Georgetown, California","https://en.wikipedia.org/wiki/Georgetown,_California",CDP
"Georgetown, Colorado","https://en.wikipedia.org/wiki/Georgetown,_Colorado",town
"Georgetown, Connecticut","https://en.wikipedia.org/wiki/Georgetown,_Connecticut",CDP
"Georgetown, Delaware","https://en.wikipedia.org/wiki/Georgetown,_Delaware",town
"Georgetown, Chatham County, Georgia","https://en.wikipedia.org/wiki/Georgetown,_Chatham_County,_Georgia",CDP
"Georgetown, Quitman County, Georgia","https://en.wikipedia.org/wiki/Georgetown,_Quitman_County,_Georgia",city
"Georgetown, Idaho","https://en.wikipedia.org/wiki/Georgetown,_Idaho",city
"Georgetown, Illinois","https://en.wikipedia.org/wiki/Georgetown,_Illinois",city
"Georgetown, Floyd County, Indiana","https://en.wikipedia.org/wiki/Georgetown,_Floyd_County,_Indiana",town
"Georgetown, St. Joseph County, Indiana","https://en.wikipedia.org/wiki/Georgetown,_St._Joseph_County,_Indiana",CDP
"Georgetown, Kentucky","https://en.wikipedia.org/wiki/Georgetown,_Kentucky",city
"Georgetown, Louisiana","https://en.wikipedia.org/wiki/Georgetown,_Louisiana",village
"Georgetown, Maine","https://en.wikipedia.org/wiki/Georgetown,_Maine",town
"Georgetown, Massachusetts","https://en.wikipedia.org/wiki/Georgetown,_Massachusetts",town
"Georgetown, Minnesota","https://en.wikipedia.org/wiki/Georgetown,_Minnesota",city
"Georgetown, Mississippi","https://en.wikipedia.org/wiki/Georgetown,_Mississippi",town
"Georgetown, New York","https://en.wikipedia.org/wiki/Georgetown,_New_York",town
"Georgetown, Ohio","https://en.wikipedia.org/wiki/Georgetown,_Ohio",village
"Georgetown, Beaver County, Pennsylvania","https://en.wikipedia.org/wiki/Georgetown,_Beaver_County,_Pennsylvania",borough
"Georgetown, South Carolina","https://en.wikipedia.org/wiki/Georgetown,_South_Carolina",city
"Georgetown, Tennessee","https://en.wikipedia.org/wiki/Georgetown,_Tennessee",village
"Georgetown, Texas","https://en.wikipedia.org/wiki/Georgetown,_Texas",city
"Georgetown, Washington DC","https://en.wikipedia.org/wiki/Georgetown,_Washington_DC",principality
"Arlington, Arizona","https://en.wikipedia.org/wiki/Arlington,_Arizona",town
"Arlington, Georgia","https://en.wikipedia.org/wiki/Arlington,_Georgia",city
"Arlington, Illinois","https://en.wikipedia.org/wiki/Arlington,_Illinois",village
"Arlington, Iowa","https://en.wikipedia.org/wiki/Arlington,_Iowa",city
"Arlington, Kansas","https://en.wikipedia.org/wiki/Arlington,_Kansas",city
"Arlington, Kentucky","https://en.wikipedia.org/wiki/Arlington,_Kentucky",city
"Arlington, Massachusetts","https://en.wikipedia.org/wiki/Arlington,_Massachusetts",town
"Arlington, Minnesota","https://en.wikipedia.org/wiki/Arlington,_Minnesota",city
"Arlington, Nebraska","https://en.wikipedia.org/wiki/Arlington,_Nebraska",village
"Arlington, New York","https://en.wikipedia.org/wiki/Arlington,_New_York",CDP
"Arlington, North Carolina","https://en.wikipedia.org/wiki/Arlington,_North_Carolina",town
"Arlington, Ohio","https://en.wikipedia.org/wiki/Arlington,_Ohio",village
"Arlington, Oregon","https://en.wikipedia.org/wiki/Arlington,_Oregon",city
"Arlington, South Dakota","https://en.wikipedia.org/wiki/Arlington,_South_Dakota",city
"Arlington, Tennessee","https://en.wikipedia.org/wiki/Arlington,_Tennessee",town
"Arlington, Texas","https://en.wikipedia.org/wiki/Arlington,_Texas",city
"Arlington, Vermont","https://en.wikipedia.org/wiki/Arlington,_Vermont",town
"Arlington, Northampton County, Virginia","https://en.wikipedia.org/wiki/Arlington,_Northampton_County,_Virginia",CDP
"Arlington, Washington","https://en.wikipedia.org/wiki/Arlington,_Washington",city
"Arlington, Wisconsin","https://en.wikipedia.org/wiki/Arlington,_Wisconsin",village
"Arlington, Wyoming","https://en.wikipedia.org/wiki/Arlington,_Wyoming",CDP
"Ashland, Alabama","https://en.wikipedia.org/wiki/Ashland,_Alabama",city
"Ashland, California","https://en.wikipedia.org/wiki/Ashland,_California",CDP
"Ashland, Illinois","https://en.wikipedia.org/wiki/Ashland,_Illinois",village
"Ashland, Kansas","https://en.wikipedia.org/wiki/Ashland,_Kansas",city
"Ashland, Kentucky","https://en.wikipedia.org/wiki/Ashland,_Kentucky",city
"Ashland, Maine","https://en.wikipedia.org/wiki/Ashland,_Maine",town
"Ashland, Massachusetts","https://en.wikipedia.org/wiki/Ashland,_Massachusetts",town
"Ashland, Mississippi","https://en.wikipedia.org/wiki/Ashland,_Mississippi",town
"Ashland, Missouri","https://en.wikipedia.org/wiki/Ashland,_Missouri",city
"Ashland, Montana","https://en.wikipedia.org/wiki/Ashland,_Montana",CDP
